非洲	Africa
法新社	Agence France-Presse
.il	.il
美聯社	Associated Press
穆沙拉夫	Pervez Musharraf
.bo	.bo
.bs	.bs
茱莉亞羅拔絲	Julia Roberts
尊榮	John Wayne
金腳帶	Bungarus fasciatus
共產黨宣言	Manifesto del Partito Comunista
法比安斯基	Łukasz Fabiański
馬內	Édouard Manet
基蘭基比斯	Kieran Gibbs
大強子對撞機	Large Hadron Collider
化石	Fossile
.kz	.kz
.hu	.hu
Myspace	Myspace
對流層	Troposfera
克里斯蒂娜	Cristina Fernández de Kirchner
.ua	.ua
施洗約翰	Giovanni Battista
.cd	.cd
.ge	.ge
.ai	.ai
.cm	.cm
羅塞夫	Dilma Rousseff
啤牌組合一覽	Punti del poker
ム	Mu (kana)
減	Sottrazione
前65年	65 a.C.
尼古拉二世	Nicola II di Russia
珊迪娜布洛	Sandra Bullock
蟹	Brachyura
天佑吾王	God Save the Queen
班加西	Bengasi
前29年	29 a.C.
鉸剪	Forbici
詹納	Edward Jenner
聶伯河	Dnepr
天然氣	Gas naturale
大理石	Marmo
歐特星雲	Nube di Oort
毒	Veleno
前53年	53 a.C.
前90年	90 a.C.
多麗絲萊辛	Doris Lessing
肚痾	Diarrea
小飛象	Dumbo - L'elefante volante
伍爾芙	Virginia Woolf
前7年	7 a.C.
前9年	9 a.C.
尿	Urina
1850年代	Anni 1850
PH	PH
祈禱	Preghiera
安徽	Anhui
前32年	32 a.C.
前91年	91 a.C.
國際奧林匹克委員會	Comitato Olimpico Internazionale
.cr	.cr
.mx	.mx
Skype	Skype
.bw	.bw
保時捷	Porsche
海象	Odobenus rosmarus
聲韻學	Fonologia
.do	.do
.cu	.cu
.hr	.hr
.dj	.dj
.aq	.aq
.er	.er
.cv	.cv
.hn	.hn
.bm	.bm
.dm	.dm
.lk	.lk
.dz	.dz
.kh	.kh
紅毛猩猩	Pongo (zoologia)
額頭	Fronte (anatomia)
.no	.no
詩篇	Salmi
忠清北道	Chungcheong Settentrionale
大馬路保利斯塔	Avenida Paulista
忠清南道	Chungcheong Meridionale
江原道 (南韓)	Gangwon
內蒙古	Mongolia Interna
梅毒	Sifilide
.gg	.gg
露	Rugiada
.bj	.bj
.id	.id
.tr	.tr
.eu	.eu
.ht	.ht
.ec	.ec
金日成	Kim Il-sung
前84年	84 a.C.
前48年	48 a.C.
前26年	26 a.C.
前70年	70 a.C.
前55年	55 a.C.
慶尚南道	Gyeongsang Meridionale
前11年	11 a.C.
慶尚北道	Gyeongsang Settentrionale
全羅北道	Jeolla Settentrionale
菱形	Rombo (geometria)
全羅南道	Jeolla Meridionale
濟州特別自治道	Jeju-do
樓	Edificio
麻石	Granito
湄公河	Mekong
索尼	Sony
.cf	.cf
.bf	.bf
.bn	.bn
銀仔	Moneta
巴別塔	Torre di Babele
南半球	Emisfero australe
前69年	69 a.C.
前16年	16 a.C.
前35年	35 a.C.
前13年	13 a.C.
Opera	Opera (browser)
舒夫真高	Andrij Ševčenko
戲院	Sala cinematografica
亨利希赫茲	Heinrich Rudolf Hertz
諾定咸	Nottingham
維梅爾	Jan Vermeer
貝可勒爾	Antoine Henri Becquerel
蔚山	Ulsan
光州	Gwangju
火箭	Razzo
雜誌	Rivista
李斯特	Franz Liszt
波比·費斯查	Bobby Fischer
.mk	.mk
美式足球	Football americano
前17年	17 a.C.
前67年	67 a.C.
前88年	88 a.C.
前96年	96 a.C.
前54年	54 a.C.
前87年	87 a.C.
西柚	Citrus × paradisi
醋	Aceto
美國財政懸崖	Baratro fiscale
波長	Lunghezza d'onda
前24年	24 a.C.
前77年	77 a.C.
鳳爪	Zampe di gallina
Kurt Gödel	Kurt Gödel
天線得得B	Teletubbies
湯水	Minestra
江原道 (北韓)	Kangwon
多蒙特	Ballspiel-Verein Borussia 09 Dortmund
米高佐敦	Michael Jordan
芭蕾	Balletto
里約熱內盧州	Rio de Janeiro (stato)
畿內亞灣	Golfo di Guinea
.sa	.sa
.gd	.gd
.ma	.ma
.aw	.aw
.fo	.fo
.gy	.gy
.gw	.gw
.gl	.gl
.gq	.gq
冰球	Hockey su ghiaccio
庫爾德斯坦	Kurdistan
痔瘡	Emorroidi
法院	Tribunale
利未記	Levitico
二氧化碳截住儲埋	Cattura e sequestro del carbonio
根	Radice (botanica)
菇時啤梨	Ribes uva-crispa
枇杷	Eriobotrya japonica
史丹福大學	Università di Stanford
凡德羅	Ludwig Mies van der Rohe
摩爾	Mole
前60年	60 a.C.
.sk	.sk
林柏特	Frank Lampard
澱粉	Amido
前56年	56 a.C.
前98年	98 a.C.
前51年	51 a.C.
聖佐治 (格林納達)	Saint George's
尼古拉蒲珊	Nicolas Poussin
溫室效應	Effetto serra
茱莉亞·基勒	Julia Gillard
哈姆雷特	Amleto
華國鋒	Hua Guofeng
可卡因	Cocaina
打域囂拔	David Hilbert
歐姆定律	Legge di Ohm
遮	Ombrello
芫茜	Coriandrum sativum
君主立憲制	Monarchia costituzionale
劉曉波	Liu Xiaobo
.to	.to
.lv	.lv
.gh	.gh
.mm	.mm
.hk	.hk
華沙公約組織	Patto di Varsavia
前81年	81 a.C.
前62年	62 a.C.
前95年	95 a.C.
佐伊女皇	Zoe Porfirogenita
前71年	71 a.C.
前97年	97 a.C.
健力士世界紀錄	Guinness dei primati
監躉困境	Dilemma del prigioniero
福建	Fujian
.kg	.kg
共濟會	Massoneria
.as	.as
.gm	.gm
.gn	.gn
報時	Orologeria
.iq	.iq
.ir	.ir
.gt	.gt
.ga	.ga
.mh	.mh
.ls	.ls
.lu	.lu
句	Frase
克	Grammo
前86年	86 a.C.
前80年	80 a.C.
.tm	.tm
.lb	.lb
.ph	.ph
.zm	.zm
.uz	.uz
.uy	.uy
.sg	.sg
.kr	.kr
.mt	.mt
高血壓	Ipertensione
前74年	74 a.C.
前64年	64 a.C.
前99年	99 a.C.
前76年	76 a.C.
前79年	79 a.C.
前61年	61 a.C.
.la	.la
空中花園	Giardini pensili di Babilonia
前50年	50 a.C.
.jm	.jm
.pa	.pa
.pe	.pe
小熊貓	Ailurus fulgens
蒙古族	Mongoli
國際原子能機構	Agenzia internazionale per l'energia atomica
.bi	.bi
紅鸛	Phoenicopterus
大溪地	Tahiti
沙特	Anwar al-Sadat
.nz	.nz
.mc	.mc
.ml	.ml
.ki	.ki
國家同地區頂級域	Dominio di primo livello nazionale
.tj	.tj
.ly	.ly
啟示錄	Apocalisse di Giovanni
薩滿教	Sciamanesimo
.im	.im
前399年	399 a.C.
玄奘	Xuánzàng
戈壁沙漠	Deserto del Gobi
同義詞	Sinonimia
特蘭斯特勒默	Tomas Tranströmer
公民權	Cittadinanza
全州	Jeonju
濟州	Jeju (città)
清州	Cheongju
春川	Chuncheon
囉柚	Natiche
.kp	.kp
床	Letto
前82年	82 a.C.
塔斯曼	Abel Tasman
.cc	.cc
石刻	Incisioni rupestri
藍鯨	Balaenoptera musculus
海南	Hainan
功	Lavoro (fisica)
前149年	149 a.C.
前101年	101 a.C.
普通話拼音	Pinyin
遠東	Estremo Oriente
鐮刀	Falcetto (attrezzo)
鱭魚	Mugilidae
URL	Uniform Resource Locator
Mirante do Vale	Mirante do Vale
西班牙男子足球代表隊	Nazionale di calcio della Spagna
.ck	.ck
FTP	File Transfer Protocol
韮菜	Allium tuberosum
.zw	.zw
華氏	Grado Fahrenheit
黎曼	Bernhard Riemann
卡爾哥夫	Charkiv
40	40 (numero)
白鴿	Columba livia
羊毛	Lana
PDF	Portable Document Format
圓錐	Cono
前83年	83 a.C.
前92年	92 a.C.
前93年	93 a.C.
前94年	94 a.C.
前78年	78 a.C.
康城影展	Festival di Cannes
星雲	Nebulosa
國際母語日	Giornata internazionale della lingua madre
USB	Universal Serial Bus
.va	.va
唂咕樹	Theobroma cacao
甘肅	Gansu
安德利亞波車利	Andrea Bocelli
.gi	.gi
塔利班	Talebani
前66年	66 a.C.
前85年	85 a.C.
前89年	89 a.C.
前72年	72 a.C.
前73年	73 a.C.
前68年	68 a.C.
前75年	75 a.C.
摔角	Lotta olimpica
燃料	Combustibile
灰 (色)	Grigio
香料	Spezia (alimento)
印度河文明	Civiltà della valle dell'Indo
花旗	Bandiera degli Stati Uniti d'America
占士金馬倫	James Cameron
手踭	Gomito
MP3	MP3
神父	Sacerdote
申命記	Deuteronomio
蘇州	Suzhou
.fk	.fk
豹貓	Prionailurus bengalensis
.jo	.jo
溫州	Wenzhou
.li	.li
.lc	.lc
無錫	Wuxi
.mr	.mr
.je	.je
湖州	Huzhou
.sv	.sv
紹興	Shaoxing
.kw	.kw
.ro	.ro
.vn	.vn
.nr	.nr
.ke	.ke
藪貓	Leptailurus serval
.vu	.vu
水牛	Bubalus bubalis
費蘭度托利斯	Fernando Torres
漢族	Han
.za	.za
.na	.na
.ve	.ve
水門事件	Scandalo Watergate
.gp	.gp
.sy	.sy
寧波	Ningbo
.mg	.mg
柯德莉·赫賓	Audrey Hepburn
.gf	.gf
.mq	.mq
鬚	Barba
夏華	Le Havre
30	30 (numero)
隆城國際機場	Aeroporto Internazionale di Long Thanh
.ye	.ye
.km	.km
抑鬱症	Disturbo depressivo
.lr	.lr
先知	Profeta
.tg	.tg
紙鷂	Aquilone
.vc	.vc
.ws	.ws
.mn	.mn
前201年	201 a.C.
前202年	202 a.C.
漢莎同盟	Lega anseatica
記者	Inviato
德斯汀荷夫曼	Dustin Hoffman
歐洲核研究組織	CERN
牆	Muro (edilizia)
哈爾濱	Harbin
季候風	Monsone
畫則師	Architetto
十月革命	Rivoluzione d'ottobre
BASIC	BASIC
巴甫洛夫	Ivan Pavlov
1600年代	Anni 1600
前146年	146 a.C.
紋身	Tatuaggio
石英	Quarzo
蜞乸	Hirudinea
筆記簿	Taccuino
金融	Finanza
1000	1000 (numero)
短訊	SMS
前356年	356 a.C.
杜圖	Desmond Tutu
布殊	George Bush
血紅蛋白	Emoglobina
小鹿斑比	Bambi
軸心國	Potenze dell'Asse
乾旱	Siccità
.mw	.mw
.mu	.mu
.td	.td
胡椒	Piper nigrum
紅寶石	Rubino
.sm	.sm
.tk	.tk
民數記	Numeri (Bibbia)
.sr	.sr
公民投票	Referendum
基本粒子	Particella elementare
.qa	.qa
.tt	.tt
Wikipedia:常見問題解答	Aiuto:FAQ
.ug	.ug
.my	.my
.mz	.mz
.om	.om
.th	.th
陸克文	Kevin Michael Rudd
.cx	.cx
.sc	.sc
.gu	.gu
佩琳	Sarah Palin
.kn	.kn
.pg	.pg
.sz	.sz
.pk	.pk
.ng	.ng
.tl	.tl
.gs	.gs
.ne	.ne
.tz	.tz
.py	.py
.tn	.tn
廚房	Cucina (architettura)
日本旗	Bandiera del Giappone
約翰遜瑟利夫	Ellen Johnson Sirleaf
保險	Assicurazione
前110年	110 a.C.
貨車	Autocarro
雲南	Yunnan
雙性戀	Bisessualità
前106年	106 a.C.
大斑獛	Genetta tigrina
前480年	480 a.C.
秘密國家警察	Gestapo
蘇菲亞羅蘭	Sophia Loren
多項式	Polinomio
查理斯王子	Carlo, principe di Galles
白果	Ginkgo biloba
敦煌石窟	Grotte di Mogao
前331年	331 a.C.
塔木德	Talmud
蘇丹 (稱呼)	Sultano
威克島	Isola di Wake
時代雜誌	TIME
金蘋果	Cydonia oblonga
風力	Energia eolica
馬車路列比	Marcello Lippi
前200年	200 a.C.
德國男子足球代表隊	Nazionale di calcio della Germania
民歌	Musica folk
阿里斯托芬	Aristofane
烏鴉	Corvus
1700年代	Anni 1700
普里茅斯	Plymouth
山東	Shandong
伊索	Esopo
前322年	322 a.C.
前336年	336 a.C.
昌迪加爾	Chandigarh
珍珠	Perla
乸	Femmina (biologia)
百足	Chilopoda
英屬印度洋領地	Territorio britannico dell'oceano Indiano
共享創意	Creative Commons
民族學	Etnologia
福塔雷薩	Fortaleza
中南半島	Indocina
臂	Braccio
吳哥窟	Angkor Wat
打比	Derby (Regno Unito)
井	Pozzo
動物園	Giardino zoologico
嘟嘟雀	Raphus cucullatus
茴香	Foeniculum vulgare
喬戈里峰	K2
呂宋綠	Smeraldo
.mo	.mo
.np	.np
.ms	.ms
.rw	.rw
吉大奴	Cotonou
法國網球公開賽	Open di Francia
奧丁	Odino
Mac OS	Mac OS
烴	Idrocarburi
阿波羅11號	Apollo 11
膽固醇	Colesterolo
襪	Calzino
湯馬士·梅拿	Thomas Müller (calciatore)
.me	.me
菲臘·拿姆	Philipp Lahm
河南	Henan
百慕達三角	Triangolo delle Bermude
眼眉	Sopracciglio
.mv	.mv
.sd	.sd
.sl	.sl
.st	.st
2010年海地地震	Terremoto di Haiti del 2010
火雞	Meleagris
護照	Passaporto
.hm	.hm
.tw	.tw
.sb	.sb
.ky	.ky
.mp	.mp
.ps	.ps
阿仁洛賓	Arjen Robben
.pf	.pf
良十三世	Papa Leone XIII
遼寧	Liaoning
劏人殺手積克	Jack lo squartatore
1740年代	Anni 1740
禽流感	Influenza aviaria
三河市	Trois-Rivières (Canada)
前384年	384 a.C.
前264年	264 a.C.
麗絲韋花絲潘	Reese Witherspoon
前185年	185 a.C.
.pw	.pw
前169年	169 a.C.
前119年	119 a.C.
前195年	195 a.C.
前115年	115 a.C.
前120年	120 a.C.
西梅	Prunus domestica
伺服器	Server
1500年代	Anni 1500
公	Maschio (biologia)
中石器時代	Mesolitico
土倫	Tolone
摩打	Motore
前156年	156 a.C.
前129年	129 a.C.
電台司令	Radiohead
前104年	104 a.C.
月食	Eclissi lunare
前139年	139 a.C.
前122年	122 a.C.
前206年	206 a.C.
福柯	Michel Foucault
克倫威爾	Oliver Cromwell
聖依納爵羅耀拉	Ignazio di Loyola
前323年	323 a.C.
Chris Benoit	Chris Benoit
舒韋恩史迪加	Bastian Schweinsteiger
占摩理臣	Jim Morrison
Omnibus	Omnibus
聖戰	Jihad
Hide	Hide
GNOME	GNOME
前203年	203 a.C.
本體論	Ontologia
VBulletin	VBulletin
前102年	102 a.C.
沙皇	Zar
隧道	Galleria (ingegneria)
帕斯卡	Pascal (unità di misura)
開雲	Caienna
領呔	Cravatta
金門大橋	Golden Gate Bridge
矛	Lancia (arma)
前159年	159 a.C.
前141年	141 a.C.
暮光之城	Twilight (serie)
向量	Vettore (matematica)
克戟	Pancake
前183年	183 a.C.
太陽系外行星	Pianeta extrasolare
GNU	GNU
諾貝爾化學獎	Premio Nobel per la chimica
白堊紀	Cretacico
阿拉伯聯邦共和國	Federazione delle Repubbliche Arabe
1820年代	Anni 1820
前241年	241 a.C.
前209年	209 a.C.
前210年	210 a.C.
猶太曆	Calendario ebraico
水痘	Varicella
前103年	103 a.C.
前145年	145 a.C.
前347年	347 a.C.
前142年	142 a.C.
桑	Morus (botanica)
亞伯特·京	Albert King
前109年	109 a.C.
前215年	215 a.C.
前148年	148 a.C.
栃木縣	Prefettura di Tochigi
臺灣桃園國際機場	Aeroporto di Taipei-Taoyuan
1770年代	Anni 1770
胸甲騎兵	Corazzieri
廣州白雲國際機場	Aeroporto di Canton-Baiyun
數獨	Sudoku
.nu	.nu
.wf	.wf
點 (幾何)	Punto (geometria)
.io	.io
.tc	.tc
阿力士·費格遜	Alex Ferguson
牛津英文字典	Oxford English Dictionary
前121年	121 a.C.
翠鳥	Alcedinidae
前189年	189 a.C.
前179年	179 a.C.
前186年	186 a.C.
骰仔	Dado (gioco)
閻羅王	Yama
前190年	190 a.C.
前152年	152 a.C.
前168年	168 a.C.
.rs	.rs
雪梨歌劇院	Teatro dell'opera di Sydney
紅毛泥	Cemento
水手	Marinaio
吉林	Jilin (provincia)
碩克艾佛朗	Zac Efron
澳大拉西亞洲	Australasia
前333年	333 a.C.
前235年	235 a.C.
柏柏爾人	Berberi
東海	Mar Cinese Orientale
The Doors	The Doors
前222年	222 a.C.
政變	Colpo di Stato
前236年	236 a.C.
前237年	237 a.C.
前238年	238 a.C.
前239年	239 a.C.
依士	Lievito
前233年	233 a.C.
RSS	RSS
前231年	231 a.C.
前177年	177 a.C.
前229年	229 a.C.
前171年	171 a.C.
前225年	225 a.C.
前133年	133 a.C.
前226年	226 a.C.
前137年	137 a.C.
前223年	223 a.C.
前184年	184 a.C.
前144年	144 a.C.
前147年	147 a.C.
鬼	Fantasma
第56屆美國總統選舉	Elezioni presidenziali negli Stati Uniti d'America del 2008
打招呼	Saluto
前232年	232 a.C.
坎大哈	Kandahar (città)
史高斯	Paul Scholes
陶瓷	Ceramica
雲尼斯杜萊	Ruud van Nistelrooij
前151年	151 a.C.
打仗理由	Casus belli
亞美尼亞蘇維埃社會主義共和國國歌	Inno della Repubblica Socialista Sovietica Armena
前200年代	Anni 200 a.C.
前112年	112 a.C.
尤加利	Eucalyptus
晏菲路球場	Anfield
重擊防線	The Last Stand - L'ultima sfida
前250年代	Anni 250 a.C.
前290年代	Anni 290 a.C.
垃圾	Rifiuti
前280年代	Anni 280 a.C.
莎樂嘅網	La tela di Carlotta (romanzo)
大樹菠蘿	Artocarpus heterophyllus
湖南	Hunan
前350年	350 a.C.
水族缸	Acquario (contenitore)
前230年代	Anni 230 a.C.
巴倫支海	Mare di Barents
青海	Qinghai
前197年	197 a.C.
前207年	207 a.C.
平行四邊形	Parallelogramma
前105年	105 a.C.
前188年	188 a.C.
前180年	180 a.C.
Thierry Henry	Thierry Henry
前131年	131 a.C.
箭	Freccia
北京人	Homo erectus pekinensis
柏威夏寺	Tempio Preah Vihear
漢藏語系	Lingue sinotibetane
擬斑馬	Equus quagga quagga
白腹海鵰	Haliaeetus leucogaster
神秘主義	Mistica
1680年代	Anni 1680
1610年代	Anni 1610
前191年	191 a.C.
普法戰爭	Guerra franco-prussiana
菲歷士·門德爾松	Felix Mendelssohn
維吾爾族	Uiguri
前275年	275 a.C.
黃腹鼬	Mustela kathiah
前212年	212 a.C.
人文主義	Umanismo
戴卓爾	Denis Thatcher
低音結他	Basso elettrico
前199年	199 a.C.
1510年代	Anni 1510
前196年	196 a.C.
動能	Energia cinetica
前187年	187 a.C.
戴高樂機場	Aeroporto di Parigi Charles de Gaulle
前198年	198 a.C.
前192年	192 a.C.
哥列查	Àlex Corretja
弓	Arco (arma)
前193年	193 a.C.
前194年	194 a.C.
前205年	205 a.C.
打字機	Macchina per scrivere
前155年	155 a.C.
前176年	176 a.C.
韋拉	Patrick Vieira
前181年	181 a.C.
德加	Edgar Degas
壽司	Sushi
歐姬芙	Georgia O'Keeffe
鴉片	Oppio
哥林·張伯斯	Calum Chambers
前167年	167 a.C.
前166年	166 a.C.
前174年	174 a.C.
前165年	165 a.C.
前208年	208 a.C.
高速公路	Autostrada
前160年	160 a.C.
前161年	161 a.C.
前164年	164 a.C.
前182年	182 a.C.
前173年	173 a.C.
前172年	172 a.C.
前178年	178 a.C.
前175年	175 a.C.
李安納度 (足球員)	Leonardo Nascimento de Araújo
仙台	Sendai
.nc	.nc
.re	.re
.vi	.vi
.sh	.sh
戒指	Anello (gioiello)
湖北	Hubei
貝聿銘	Ieoh Ming Pei
貝克島	Isola Baker
前154年	154 a.C.
山西	Shanxi
黑社會	Criminalità organizzata
航空公司	Compagnia aerea
前132年	132 a.C.
前170年	170 a.C.
前157年	157 a.C.
前111年	111 a.C.
前114年	114 a.C.
前220年	220 a.C.
前163年	163 a.C.
前162年	162 a.C.
前280年	280 a.C.
前134年	134 a.C.
面珠	Guancia
扭計骰	Cubo di Rubik
愛耶也華地省	Regione di Ayeyarwady
奧盧	Oulu
荷蘭足球代表隊	Nazionale di calcio dei Paesi Bassi
朊毒體	Prione
謎語	Indovinello
啡色	Marrone
.vg	.vg
歐姆	Ohm
亞科·查理斯·卡奇	Arthur C. Clarke
強姦	Violenza sessuale
貴州	Guizhou
桶	Secchio
聖誕樹	Albero di Natale
用家介面	Interfaccia utente
瑪莉雪萊	Mary Shelley
三疊紀	Triassico
維特魯威	Marco Vitruvio Pollione
諾貝爾經濟學獎	Premio Nobel per l'economia
前218年	218 a.C.
前118年	118 a.C.
前138年	138 a.C.
前135年	135 a.C.
前128年	128 a.C.
前270年	270 a.C.
巴菲特	Warren Buffett
公民抗命	Disobbedienza civile (società)
生日	Compleanno
慾經	Kāma Sūtra
艾沙雲	Andrej Aršavin
.pr	.pr
中華飲食	Cucina cinese
半衰期	Emivita (fisica)
亞巴郎諸教	Religioni abramitiche
騎兵	Cavalleria
蟋蟀	Gryllidae
前287年	287 a.C.
前216年	216 a.C.
前300年	300 a.C.
京都議定書	Protocollo di Kyoto
聯合國大會	Assemblea generale delle Nazioni Unite
佛利民	Milton Friedman
銀紙	Banconota
哈雷	Edmond Halley
前158年	158 a.C.
前127年	127 a.C.
前117年	117 a.C.
前153年	153 a.C.
前125年	125 a.C.
前108年	108 a.C.
前124年	124 a.C.
狄拉克	Paul Dirac
國際勞動節	Festa del lavoro
母親節	Festa della mamma
醋酸	Acido acetico
澗	Ruscello
雷達	Radar
前221年	221 a.C.
伊斯蘭會議組織	Organizzazione della cooperazione islamica
冰山	Iceberg
雲加	Arsène Wenger
電燈膽	Lampada a incandescenza
前230年	230 a.C.
前295年	295 a.C.
安達曼海	Mare delle Andamane
前276年	276 a.C.
前204年	204 a.C.
前288年	288 a.C.
維納斯	Venere (divinità)
胡適	Hu Shih
兵馬俑	Esercito di terracotta
亞美利哥	Amerigo Vespucci
約書亞記	Libro di Giosuè
唐氏綜合症	Sindrome di Down
百事可樂	Pepsi-Cola
西蘭花	Brassica oleracea var. italica
2002年FIFA世界盃	Campionato mondiale di calcio 2002
伊斯蘭教徒	Musulmano
英格蘭男子足球代表隊	Nazionale di calcio dell'Inghilterra
藍光光碟	Blu-ray Disc
法國男子足球代表隊	Nazionale di calcio della Francia
破傷風	Tetano
.tf	.tf
貝利	Bury (Greater Manchester)
慈禧太后	Cixi
菅直人	Naoto Kan
薄荷	Mentha
中途島	Atollo di Midway
啤牌	Carte da gioco
339年	339
340年	340
宮城縣	Prefettura di Miyagi
肺癌	Carcinoma del polmone
354年	354
馬戲團	Circo
356年	356
358年	358
361年	361
363年	363
364年	364
陝西	Shaanxi
身份證	Documento di identità
368年	368
369年	369
370年	370
安士	Oncia (unità di misura)
宗座從缺	Sede vacante
371年	371
Template:同享類	Template:Commonscat
376年	376
377年	377
378年	378
1780年代	Anni 1780
383年	383
384年	384
388年	388
力臂	Momento meccanico
389年	389
390年	390
391年	391
392年	392
1730年代	Anni 1730
393年	393
394年	394
395年	395
396年	396
397年	397
398年	398
399年	399
1540年代	Anni 1540
比德歷·斯美塔那	Bedřich Smetana
前297年	297 a.C.
前330年	330 a.C.
德文維基百科	Wikipedia in tedesco
過山烏	Ophiophagus hannah
巴士拉	Bassora
幹細胞	Cellula staminale
羅馬書	Lettera ai Romani
前293年	293 a.C.
23	23 (numero)
Xbox 360	Xbox 360
.pn	.pn
前320年	320 a.C.
學生	Studente
